sent_id,token_id,form,upos,head,deprel,sent_len,is_root
fr-ud-train_09269,22,une,DET,24,det,25,False
fr-ud-train_02205,14,traiter,VERB,12,ccomp,20,False
fr-ud-train_03752,3,chic,ADJ,0,root,20,True
fr-ud-train_09571,1,Une,DET,2,det,16,False
fr-ud-train_09591,11,quant,ADV,14,case,25,False
fr-ud-train_04802,40,deuxième,ADJ,29,conj,74,False
fr-ud-train_10505,16,des,DET,17,det,46,False
fr-ud-train_03882,8,à,ADP,10,case,11,False
fr-ud-train_07707,12,ce,DET,13,det,22,False
fr-ud-train_00452,25,de,ADP,26,case,35,False
fr-ud-train_12855,54,principal,ADJ,53,amod,63,False
fr-ud-train_08718,2,compte-rendu,NOUN,11,nsubj,46,False
fr-ud-train_04813,4,Liezel,PROPN,1,conj,17,False
fr-ud-train_03548,22,ferme,NOUN,20,nmod,48,False
fr-ud-train_10604,18,avril,NOUN,17,nmod,27,False
fr-ud-train_14143,1,Il,PRON,3,nsubj,20,False
fr-ud-train_01023,7,magnifique,ADJ,5,conj,10,False
fr-ud-train_04554,1,J',PRON,3,nsubj,10,False
fr-ud-train_04802,41,qui,PRON,43,nsubj,74,False
fr-ud-train_05533,10,national,ADJ,9,amod,29,False
fr-ud-train_14502,55,de,ADP,57,mark,69,False
fr-ud-train_12581,3,une,DET,4,det,17,False
fr-ud-train_08523,22,les,DET,23,det,31,False
fr-ud-train_10202,18,espèces,NOUN,14,xcomp,37,False
fr-ud-train_00018,29,-il,PRON,28,expl:subj,30,False
fr-ud-train_05647,8,à,ADP,9,case,14,False
fr-ud-train_01222,6,mal,NOUN,5,obj:lvc,7,False
fr-ud-train_00992,11,de,ADP,13,case,33,False
fr-ud-train_09657,1,L',DET,2,det,31,False
fr-ud-train_10092,29,superbe,ADJ,27,conj,59,False
fr-ud-train_01444,15,président,NOUN,12,nmod,21,False
fr-ud-train_07003,2,tableau,NOUN,3,nsubj,19,False
fr-ud-train_09822,1,Le,DET,2,det,25,False
fr-ud-train_07433,24,plus,ADV,25,advmod,29,False
fr-ud-train_07195,6,Hussey,PROPN,7,nsubj,10,False
fr-ud-train_01722,5,distribuera,VERB,0,root,13,True
fr-ud-train_09491,1,D',ADP,4,case,43,False
fr-ud-train_04272,11,novembre,NOUN,9,obl:mod,13,False
fr-ud-train_06844,5,fosses,NOUN,0,root,38,True
fr-ud-train_02612,15,de,ADP,17,case,20,False
fr-ud-train_10682,5,des,DET,6,det,10,False
fr-ud-train_01556,7,cet,DET,8,det,19,False
fr-ud-train_08502,21,entièrement,ADV,20,advmod,36,False
fr-ud-train_03611,7,Keritot,PROPN,6,appos,28,False
fr-ud-train_02372,8,sont,AUX,9,aux:tense,16,False
fr-ud-train_05054,29,qu',SCONJ,32,mark,40,False
fr-ud-train_02246,4,l',PRON,5,obj,27,False
fr-ud-train_06019,7,les,DET,8,det,34,False
fr-ud-train_10365,1,Cette,DET,2,det,21,False
fr-ud-train_11620,4,en,ADP,5,case,19,False
fr-ud-train_10922,4,de,ADP,5,mark,20,False
fr-ud-train_05511,20,que,PRON,26,obj,36,False
fr-ud-train_00017,16,professeurs,NOUN,14,conj,17,False
fr-ud-train_06791,1,Après,ADP,3,mark,36,False
fr-ud-train_11928,18,gaz,NOUN,16,conj,22,False
fr-ud-train_06528,16,ses,DET,17,det,82,False
fr-ud-train_14167,22,remplacé,VERB,17,acl:relcl,30,False
fr-ud-train_03113,21,les,DET,22,det,23,False
fr-ud-train_07721,5,associé,NOUN,4,appos,30,False
fr-ud-train_08211,63,se,PRON,64,expl:pass,71,False
fr-ud-train_12037,10,de,ADP,12,case,14,False
fr-ud-train_02468,8,en,ADP,9,case,39,False
fr-ud-train_00373,1,Thai,PROPN,8,nsubj,43,False
fr-ud-train_11407,12,schiste,NOUN,10,nmod,39,False
